Summary data collected by the Greenhouse Gas Reporting Program for 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1002070,110000414365,AG PROCESSING INC A COOP-MANNING,MANNING,IA,51455,1000 300TH STREET,CARROLL COUNTY,41.92,-95.07,311224,C,Other,"20,867.67","20,846.30",9.75,11.62,,,,,,,,,,"20,867.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006054,110011273022,AG PROCESSING INC-EAGLE GROVE,EAGLE GROVE,IA,50533,500 NORTH COMMERCIAL AVENUE,WRIGHT COUNTY,42.67,-93.90,311224,C,Other,"68,459.47","68,338.80",49.75,70.92,,,,,,,,,,"68,459.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002408,110018868126,AG PROCESSING INC-SHELDON,SHELDON,IA,51201,804 2ND AVE,O'BRIEN COUNTY,43.18,-95.86,311224,C,Other,"27,399.50","27,371.00",13.00,15.50,,,,,,,,,,"27,399.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002291,110000427093,AG PROCESSING INCORPORATED A COOPERATIVE,DAWSON,MN,56232,800 DIAGONAL STREET,LAC QUI PARLE COUNTY,44.93,-96.06,311224,C,Other,"42,325.64","42,281.80",20.00,23.84,,,,,,,,,,"42,325.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007333,110003253121,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,MADISON COUNTY,37.70,-84.27,327211,"C,N",Minerals,"94,867.69","94,797.00",32.25,38.44,,,,,,,,,,70.69,,,,,,,,,"94,797.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004631,110000445322,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,SPRING HILL,KS,66083,20400 NORTH WEBSTER STREET,JOHNSON COUNTY,38.76,-94.83,327211,"C,N",Minerals,"103,900.12","103,822.30",35.50,42.32,,,,,,,,,,"75,555.22",,,,,,,,,"28,344.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005824,110000546080,AGC-GREENLAND FLATGLASS PLANT,CHURCH HILL,TN,37642,600 AFG ROAD,HAWKINS COUNTY,36.50,-82.78,327211,"C,N",Minerals,"130,930.10","130,862.70",30.75,36.65,,,,,,,,,,"67,661.10",,,,,,,,,"63,269.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002067,110000448472,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.59,-98.34,311224,C,Other,"226,105.37","224,405.40",623.00,"1,076.97",,,,,,,,,,"226,105.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005284,110000427020,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,ROCK COUNTY,43.65,-96.22,325199,"C,II","Chemicals,Waste","27,128.20","27,084.00",29.00,15.20,,,,,,,,,,"27,111.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25,,,N,N,N,
1002380,110056955576,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.64,-101.42,325311,"C,G,PP","Chemicals,Suppliers of CO2","902,306.71","901,885.30",192.25,229.16,,,,,,,,,,"408,678.31",,,,"493,628.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N,
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON COUNTY,46.17,-119.02,325311,"C,U,V",Chemicals,"145,449.44","11,197.70",1.25,"134,250.49",,,,,,,,,,"2,407.84",,,,,,,,,,,,,,,,"8,792.60","134,249.00",,,,,,,,,,,,,,,,,,,,N,N,N,
1001919,110035869165,AHN Heartland Ingredients,EDDYVILLE,IA,52553,1116 Highway 137,MONROE COUNTY,41.14,-92.65,311119,C,Other,"127,169.97","127,039.00",59.75,71.22,,,,,,,,,,"127,169.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006430,110018885731,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.91,-118.40,325120,P,Chemicals,"601,812.20","601,812.20",,,,,,,,,,,,,,,,,,,,,,,"601,812.20",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003724,110005191078,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES COUNTY,27.81,-97.47,325120,P,Chemicals,"405,375.20","405,375.20",,,,,,,,,,,,,,,,,,,,,,,"405,375.20",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003730,110005184497,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98,-95.38,325120,"C,P",Chemicals,"204,163.10","204,163.10",,,,,,,,,,,,113.70,,,,,,,,,,,"204,049.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003780,110014407846,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.98,-93.95,325120,C,Chemicals,"224,753.60","224,521.80",105.75,126.05,,,,,,,,,,"224,753.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003910,110056955610,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.45,-94.69,325120,P,Chemicals,"421,383.30","421,383.30",,,,,,,,,,,,,,,,,,,,,,,"421,383.30",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006115,110021175011,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21,-90.99,325120,C,Chemicals,"337,135.98","336,788.00",158.75,189.23,,,,,,,,,,"337,135.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003591,110021175011,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.21,-90.99,221330,C,Power Plants,"156,240.19","156,075.40",74.50,90.29,,,,,,,,,727.50,"156,240.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.05,-122.26,325120,P,Chemicals,"800,781.60","800,781.60",,,,,,,,,,,,,,,,,,,,,,,"800,781.60",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003013,110017619861,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU PARISH,30.24,-93.28,325120,P,Chemicals,"661,607.60","661,607.60",,,,,,,,,,,,,,,,,,,,,,,"661,607.60",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002754,110022828813,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,CONVENT,LA,70723,10759 CONVENT WAY,ST. JAMES PARISH,30.11,-90.88,325120,P,Chemicals,"515,418.90","515,418.90",,,,,,,,,,,,,,,,,,,,,,,"515,418.90",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002698,110006020304,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.18,-90.99,325120,"P,PP","Chemicals,Suppliers of CO2","59,766.80","59,766.80",,,,,,,,,,,,,,,,,,,,,,,"59,766.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N,
1003009,110000449113,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS PARISH,30.03,-89.90,325120,"C,P",Chemicals,"237,131.70","237,130.60",0.50,0.60,,,,,,,,,,880.90,,,,,,,,,,,"236,250.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002121,110000483227,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,38.03,-122.08,325120,P,Chemicals,"717,297.20","717,297.20",,,,,,,,,,,,,,,,,,,,,,,"717,297.20",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002122,110070131948,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA COUNTY,38.03,-122.07,325120,P,Chemicals,"264,073.01","264,048.90",11.00,13.11,,,,,,,,,,,,,,,,,,,,,"264,073.01",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005809,110063668277,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23 ,BOYD COUNTY,38.38,-82.60,325120,P,Chemicals,"145,290.50","145,290.50",,,,,,,,,,,,,,,,,,,,,,,"145,290.50",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002727,110033135328,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY ,ST. JOHN THE BAPTIST PARISH,30.06,-90.59,325120,P,Chemicals,"866,609.90","866,609.90",,,,,,,,,,,,,,,,,,,,,,,"866,609.90",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO COUNTY,38.53,-121.40,325120,P,Chemicals,"47,119.80","47,119.80",,,,,,,,,,,,,,,,,,,,,,,"47,119.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002430,110012710423,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.76,-95.02,325120,C,Chemicals,"105,219.10","105,110.60",49.50,59.00,,,,,,,,,,"105,219.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010475,110055376301,AJAX PLANT,Wheeler,TX,79014,16600 CR N,WHEELER COUNTY,35.55,-100.12,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"44,765.04","41,526.30","3,215.50",23.24,,,,,,,,,,"40,995.90",,,,,,,,,,,,,,,,,,,3769.148,,,,,,,,,,,,,,,,,,N,N,N,
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,33.81,-118.23,325120,P,Chemicals,"698,524.90","698,524.90",,,,,,,,,,,,,,,,,,,,,,,"698,524.90",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002435,110000476084,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.78,-118.24,325120,P,Chemicals,"819,053.45","818,228.60",243.75,581.10,,,,,,,,,,,,,,,,,,,,,"819,053.45",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000274,110000392557,AK Steel Corporation - Middletown,MIDDLETOWN,OH,45043,1801 CRAWFORD STREET,Butler,39.50,-84.39,331110,"C,Q",Metals,"4,377,141.21","4,375,111.80",727.75,"1,301.66",,,,,,,,,,"3,106,679.34",,,,,,,,,,,,"1,270,461.88",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003129,110033247172,AKER PLANT,STREETMAN,TX,75859,261 FCR 181,FREESTONE COUNTY,31.91,-96.23,211130,"C,PP,W-PROC","Petroleum and Natural Gas Systems,Suppliers of CO2","34,639.72","34,360.10",260.25,19.37,,,,,,,,,,"33,929.07",,,,,,,,,,,,,,,,,,,710.648,,,,,,,,,,,,,,,,,,N,N,N,
1005615,110043800553,AK Steel Corporation West Works,Ashland,KY,41101,170 Armco Road,BOYD COUNTY,38.50,-82.67,331110,C,Metals,"68,109.88","68,036.90",32.75,40.23,,,,,,,,,,"68,109.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006088,110006219733,AKRON REGIONAL LANDFILL *,AKRON,OH,44313,1585 HARDY ROAD,SUMMIT COUNTY,41.15,-81.56,562212,HH,Waste,"3,263.25",,"3,263.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,263.25",,,,N,N,N,
1005149,110000594642,AL CORN CLEAN FUEL,CLAREMONT,MN,55924,797 5th Street,DODGE COUNTY,44.05,-93.02,325193,C,Other,"165,457.58","165,286.60",78.00,92.98,,,,,,,,,,"165,457.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000129,110012143304,AL Sandersville,WARTHEN,GA,31094,1600 MILLS LINDSEY SCHOOL ROAD,Washington,33.12,-82.86,221112,D,Power Plants,"49,762.12","49,711.70",23.00,27.42,,,,,,,,,,,"49,762.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007917,110000589612,"ALABAMA RIVER CELLULOSE, LLC",PERDUE HILL,AL,36470,2373 LENA LANDEGGER HWY,MONROE COUNTY,31.58,-87.49,322110,"AA,C,TT","Pulp and Paper,Waste","300,705.58","198,658.30","98,744.25","3,303.03",,,,,,,,,"2,336,753.80","70,071.83",,,,,,,,,,,,,,,,,,,,,,,,,,,"132,533.25",,,,,,,,,"98,100.50",N,N,N,
1007272,110000359068,ALADDIN MILLS - ANTIOCH RD PLA NT,DALTON,GA,30720,2001 ANTIOCH ROAD,WHITFIELD COUNTY,34.73,-84.95,314110,C,Other,"44,824.63","44,778.60",21.00,25.03,,,,,,,,,,"44,824.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006276,110037939737,ALBANY LANDFILL,ALBANY,NY,12205,525 RAPP RD,ALBANY COUNTY,42.70,-73.85,562212,HH,Waste,"68,477.75",,"68,477.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,477.75",,,,N,N,N,
1003402,110056955987,ALBEMARLE CORPORATION HOUSTON PLANT,PASADENA,TX,77503,2500 N. SOUTH ST.,HARRIS COUNTY,29.74,-95.17,325199,C,Chemicals,"45,589.32","45,540.20",22.00,27.12,,,,,,,,,,"45,589.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004307,110000743508,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,COLUMBIA COUNTY,33.18,-93.22,325180,C,Chemicals,"75,618.92","75,541.10",35.50,42.32,,,,,,,,,,"75,618.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001877,110000602045,ALCOA INC - WARRICK OPERATIONS,NEWBURGH,IN,47629,,WARRICK COUNTY,37.92,-87.33,331313,"C,D,F","Metals,Power Plants","5,235,337.92","5,085,427.20","13,822.00","23,918.37",,"112,170.34",,,,,,,,"180,797.42","4,693,269.85",,"361,270.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003562,110040947820,ALCOA INTALCO WORKS,FERNDALE,WA,98248,4050 MOUNTAIN VIEW RD.,WHATCOM COUNTY,48.85,-122.71,331313,"C,F,TT","Metals,Waste","1,060,050.63","367,255.20","8,932.25",31.29,,"683,831.89",,,,,,,,"56,025.54",,,"995,119.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,906.00",N,N,N,
1003201,110000606997,ALCOA WORLD ALUMINA ATLANTIC,POINT COMFORT,TX,77978,,CALHOUN COUNTY,28.65,-96.56,331313,"C,TT","Metals,Waste","15,203.79",341.90,"14,861.00",0.89,,,,,,,,,,343.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,860.75",N,N,N,
1003147,110034135264,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,Friendsville,TN,37737,240 Long Powers Road,BLOUNT COUNTY,35.74,-84.06,562212,HH,Waste,"70,912.00",,"70,912.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,912.00",,,,N,N,N,
1006045,110058164187,ALERIS ROLLED PRODUCTS INC,LEWISPORT,KY,42351,1372 STATE ROAD 1957,HANCOCK COUNTY,37.95,-86.85,331314,C,Metals,"179,769.12","179,583.90",84.50,100.72,,,,,,,,,,"179,769.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004335,110043796942,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA COUNTY,37.41,-121.97,562212,HH,Waste,"46,441.25",,"46,441.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,441.25",,,,N,N,N,
1005862,110000345010,ALLEGANY BALLISTICS LABORATORY,KEYSER,WV,26726,210 STATE ROUTE 956,MINERAL COUNTY,39.56,-78.84,336415,C,Other,"24,633.96","24,608.20",11.75,14.01,,,,,,,,,,"24,633.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007192,110007023023,ALLEN COUNTY PUBLIC WORKS,LA HARPE,KS,66751,1170 2800TH ST,ALLEN COUNTY,38.01,-95.29,562212,"C,HH",Waste,"67,800.57",112.60,"67,661.75",26.22,,,,,,,,,"2,279.50",143.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,657.50",,,,N,N,N,
1005887,110037924486,ALLIANCE COMPRESSOR STATION,JUSTIN,TX,76247,12495 HWY 114,DENTON COUNTY,33.03,-97.35,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"57,690.34","56,175.60","1,505.50",9.24,,,,,,,,,,"16,140.54",,,,,,,,,,,,,,,,,,,41549.8,,,,,,,,,,,,,,,,,,N,N,N,
1007645,110001028290,ALLIANCE SANI LDFL,TAYLOR,PA,18517,398 KEYSER AVENUE,LACKAWANNA COUNTY,41.40,-75.74,562212,"C,HH",Waste,"62,524.85",641.80,"61,882.75",0.30,,,,,,,,,,642.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,882.50",,,,N,N,N,
1006197,110001167745,ALLIED IMPERIAL LANDFILL,IMPERIAL,CA,92251,104 EAST ROBINSON ROAD,IMPERIAL COUNTY,32.85,-115.53,562212,HH,Waste,"28,027.25",,"28,027.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,027.25",,,,N,N,N,
1007496,110043997137,ALLISON GAS PLANT,Allison,TX,79003,16298 Co. Rd. EE,WHEELER COUNTY,35.62,-100.15,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"43,901.39","42,785.50","1,091.75",24.14,,,,,,,,,,"42,806.89",,,,,,,,,,,,,,,,,,,1094.5,,,,,,,,,,,,,,,,,,N,N,N,
1000048,110000396946,"ALLISON TRANSMISSION, Inc.",INDIANAPOLIS,IN,46222,One Allison Way,MARION COUNTY,39.78,-86.24,336350,C,Other,"25,575.59","25,537.00",14.75,23.84,,,,,,,,,,"25,575.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004327,110000451467,ALMATIS INC - BAUXITE ARKANSAS,Benton,AR,72015,4701 ALCOA ROAD,SALINE COUNTY,34.58,-92.53,331313,C,Metals,"63,391.41","63,326.20",29.75,35.46,,,,,,,,,,"63,391.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007622,110041023807,ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,70750,356 S. LEVEE RD,ST. LANDRY PARISH,30.53,-91.75,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","571,124.79","566,550.60","2,263.50","2,310.69",,,,,,,,,,"298,249.30",,,,,,,,,,,,,,,,,,,,,,,,,"272,875.49",,,,,,,,,,,,N,N,N,
1005705,110008806612,ALLIANCE PIPELINE - OLIVIA 23-A,BIRD ISLAND,MN,55310,38884 870TH AVE,RENVILLE COUNTY,44.85,-94.90,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"101,106.23","99,241.50","1,809.00",55.73,,,,,,,,,,"99,342.98",,,,,,,,,,,,,,,,,,,,1763.25,,,,,,,,,,,,,,,,,N,N,N,
1007291,110043668563,ALPHA RIDGE LANDFILL,MARRIOTTSVILLE,MD,21104,2350 MARRIOTTSVILLE ROAD,HOWARD COUNTY,39.31,-76.90,562212,"C,HH",Waste,"15,695.51",57.60,"15,632.25",5.66,,,,,,,,,"1,608.40",65.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,629.75",,,,N,N,N,
1001559,110011273004,ALLIANCE PIPELINE L.P. - MANCHESTER,MANCHESTER,IA,52057,1242 220TH STREET,DELAWARE COUNTY,42.47,-91.55,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"90,168.11","89,009.30","1,108.75",50.06,,,,,,,,,,"89,100.76",,,,,,,,,,,,,,,,,,,,1067.35,,,,,,,,,,,,,,,,,N,N,N,
1013670,110070676994,ALTIVIA Institute Facilities,Dunbar,WV,25064,250 Carbide Rd,KANAWHA COUNTY,38.38,-81.78,325194,C,Chemicals,"94,886.99","94,788.30",44.75,53.94,,,,,,,,,,"94,886.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001560,110007054249,ALLIANCE PIPELINE LP,TAMPICO,IL,61283,580 TAMPICO RD,WHITESIDE COUNTY,41.59,-89.78,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"61,352.48","59,678.60","1,640.50",33.38,,,,,,,,,,"59,739.08",,,,,,,,,,,,,,,,,,,,1613.4,,,,,,,,,,,,,,,,,N,N,N,
1007401,110042073332,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",HAVERHILL,OH,45636,1019 HAVERHILL OHIO FURNACE ROAD,SCIOTO COUNTY,38.59,-82.82,325194,C,Chemicals,"60,866.23","60,804.70",28.75,32.78,,,,,,,,,,"60,866.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000245,110022357251,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",FAIRMOUNT,ND,58030,17950 98TH ST SE,RICHLAND COUNTY,45.99,-96.65,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"104,568.46","102,963.90","1,546.75",57.81,,,,,,,,,,"103,069.31",,,,,,,,,,,,,,,,,,,,1499.15,,,,,,,,,,,,,,,,,N,N,N,
1007263,110031262112,ALTO COLUMBIA LLC,BOARDMAN,OR,97818,71335 RAIL LOOP DRIVE,MORROW COUNTY,45.86,-119.66,325193,"C,PP","Other,Suppliers of CO2","39,213.85","39,173.30",18.50,22.05,,,,,,,,,,"39,213.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001558,110022357279,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",WIMBLEDON,ND,58492,1540 98TH AVE SE,BARNES COUNTY,47.19,-98.43,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"104,653.91","102,792.60","1,803.50",57.81,,,,,,,,,,"102,898.01",,,,,,,,,,,,,,,,,,,,1755.9,,,,,,,,,,,,,,,,,N,N,N,
1007264,110035761912,ALTO MAGIC VALLEY LLC,BURLEY,ID,83318,2600 WASHINGTON AVENUE,CASSIA COUNTY,42.52,-113.82,325193,C,Other,"64,768.46","64,701.60",30.50,36.36,,,,,,,,,,"64,768.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003268,110000438679,ALTON STEEL COMPANY,ALTON,IL,62002,#5 CUT ST.,MADISON COUNTY,38.88,-90.15,331110,"C,Q",Metals,"34,862.13","34,842.40",9.00,10.73,,,,,,,,,,"19,020.63",,,,,,,,,,,,"15,841.50",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005184,110041963266,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,PRUDHOE BAY,AK,99734,,NORTH SLOPE BOROUGH,70.26,-148.62,486110,C,Other,"56,021.94","55,964.40",26.25,31.29,,,,,,,,,,"56,021.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005781,110064041834,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",VALDEZ,AK,99686,300 DAYVILLE ROAD,VALDEZ-CORDOVA CENSUS AREA,61.08,-146.39,486110,C,Other,"26,807.41","26,715.20",27.25,64.96,,,,,,,,,,"26,807.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005491,110069711869,"AM/NS Calvert, LLC",CALVERT,AL,36513,1 AM/NS Way,MOBILE COUNTY,30.80,-88.10,331110,C,Metals,"524,311.98","523,771.10",246.75,294.13,,,,,,,,,,"524,311.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
